,id,nid,latitude,longitude,type,beds,category0,huc6,hand,dem,catchid,zone,category,25-1,25-2,25-3,25-4,25-5,25-6,25-7,25-8,25-9,25-10,25-11,25-12,25-13,25-14,25-15,25-16,25-17,25-18,25-19,25-20,25-21,25-22,25-23,25-24,25-25,geometry,code
0,75577479,h7,29.58990316,-95.63643615,HOSPITAL,6,SENDER,120701.0,2.940291166,21.85451126,3123228.0,none,SENDER,1.429010235,1.429010235,2.438771034,3.087193918,3.115367893,3.897539118,3.897539118,3.891814315,3.903650287,3.926462332,3.982553249,3.976156716,3.879775738,3.816920698,3.7580635960000004,3.2958326000000002,2.7713905569999997,2.787525069,2.826590682,2.803541379,2.70611826,1.697881346,1.663938584,2.38723154,2.066664254,POINT (-95.63643614999999 29.58990316),s001
1,49477479,h8,29.60023248,-95.63826118,HOSPITAL,105,SENDER,120701.0,2.012750626,21.33823967,3123210.0,none,SENDER,0.516050517,0.516050517,0.570461067,0.864723647,0.872595903,1.464092984,1.464092984,1.47351074,1.48535389,1.4617514459999998,1.783356905,2.1346970069999998,1.372811711,1.467111826,1.3966270219999999,0.9522108859999999,0.524079609,0.540635877,0.516050517,0.585044928,0.581279423,0.516050517,0.516050517,0.516050517,0.532467321,POINT (-95.63826118 29.60023248),s002
2,50077477,h9,29.64684751,-95.58827701,HOSPITAL,68,SENDER,120401.0,6.126488686,25.53552437,1440395.0,none,SENDER,1.3732140590000002,1.3732140590000002,1.3732140590000002,2.1177351680000003,2.162068369,5.641435926000001,5.641435926000001,5.803619349,5.813899847,5.853263835,6.130144132000001,6.130315131000001,6.241214837999999,6.368273534,6.413946854,5.988456864,5.146956785,5.0922947569999994,4.894050102,4.645668685,3.3899150419999997,1.572932693,1.53265153,1.7648490380000001,1.8095477130000002,POINT (-95.58827701 29.64684751),s003
3,51077478,h11,29.60525569,-95.63617526,HOSPITAL,6,SENDER,120402.0,3.470247507,22.79573631,1572986.0,none,SENDER,1.346890775,1.346890775,1.6567855580000002,3.371136315,3.3782885719999998,3.821012985,3.821012985,3.846530603,3.846446634,3.846535343,3.901883483,3.9001736260000004,3.9231073839999997,3.973414146,3.9665218330000003,3.746204525,3.436413651,3.4293027019999998,3.395065005,3.400202768,3.321118668,1.346890775,1.346890775,1.7386894419999999,1.6730004269999998,POINT (-95.63617526 29.60525569),s004
4,75677479,h13,29.55515331,-95.71392609,HOSPITAL,57,SENDER,120701.0,0.9512233729999999,22.26617241,3123288.0,none,SENDER,0.241580895,0.241580895,0.307431434,0.548529417,0.565887648,0.94499688,0.94499688,0.9668694720000001,0.974205023,0.9862788,1.016841892,1.012411702,1.021285386,0.960065052,0.9427086140000001,0.723431077,0.626375339,0.629278639,0.623287186,0.564617653,0.40165622700000003,0.241580895,0.241580895,0.615657416,0.31685097100000004,POINT (-95.71392609 29.55515331),s005
5,49577478,h15,29.60439957,-95.63326382,HOSPITAL,50,SENDER,120402.0,3.273361444,22.59885025,1572986.0,none,SENDER,1.346890775,1.346890775,1.6567855580000002,3.371136315,3.3782885719999998,3.821012985,3.821012985,3.846530603,3.846446634,3.846535343,3.901883483,3.9001736260000004,3.9231073839999997,3.973414146,3.9665218330000003,3.746204525,3.436413651,3.4293027019999998,3.395065005,3.400202768,3.321118668,1.346890775,1.346890775,1.7386894419999999,1.6730004269999998,POINT (-95.63326382 29.60439957),s006
6,50277479,h16,29.5644022,-95.69037269,HOSPITAL,147,RECEIVER,120701.0,1.002389908,21.93232536,3123288.0,none,SENDER,0.241580895,0.241580895,0.307431434,0.548529417,0.565887648,0.94499688,0.94499688,0.9668694720000001,0.974205023,0.9862788,1.016841892,1.012411702,1.021285386,0.960065052,0.9427086140000001,0.723431077,0.626375339,0.629278639,0.623287186,0.564617653,0.40165622700000003,0.241580895,0.241580895,0.615657416,0.31685097100000004,POINT (-95.69037269 29.5644022),s007
7,191377479,h17,29.58725739,-95.64269436,HOSPITAL,41,,120701.0,1.919803381,21.60137177,3123230.0,none,SENDER,0.30003856,0.30003856,0.300889212,0.647410685,0.6666829000000001,1.27461453,1.27461453,1.293830138,1.303905509,1.327506252,1.965319885,1.9974826430000001,1.280141344,1.2721654820000001,1.226089786,0.858765008,0.38782972,0.402245896,0.41391729299999996,0.42379946700000004,0.384670545,0.30003856,0.30003856,0.30003856,0.30003856,POINT (-95.64269435999999 29.58725739),s008
8,4677521,h18,29.76911627,-94.97971661,HOSPITAL,205,SENDER,120401.0,7.371653557,7.236438751000001,1558816.0,C,SENDER,0.739215498,0.739215498,0.739215498,0.739215498,0.739215498,1.52635463,1.52635463,2.207307905,2.209939946,2.184892214,2.313725568,2.339991876,2.4575315140000003,2.252017222,2.198341629,1.415812134,0.952925364,0.96415182,1.103405309,1.2055597390000001,1.30784624,0.814302155,0.794590459,0.739215498,1.855569714,POINT (-94.97971661 29.76911627),s009
9,41577504,h24,29.66106027,-95.1838147,HOSPITAL,350,RECEIVER,120401.0,5.155997753,8.6195755,1440389.0,C,SENDER,0.385447735,0.385447735,1.390911155,2.578723434,2.62166019,4.693427143,4.693427143,5.304135354,5.312072256,5.385051858,5.51233521,5.521385133,5.478275099999999,5.3137582089999995,5.294118794,4.575484598,2.7788231939999997,2.769516405,2.632855341,2.420690279,2.157208444,0.735358854,0.637907958,0.385447735,2.069806886,POINT (-95.1838147 29.66106027),s010
