,id,nid,latitude,longitude,type,beds,category0,huc6,hand,dem,catchid,zone,category,25-1,25-2,25-3,25-4,25-5,25-6,25-7,25-8,25-9,25-10,25-11,25-12,25-13,25-14,25-15,25-16,25-17,25-18,25-19,25-20,25-21,25-22,25-23,25-24,25-25,geometry,code
10,26377030,h20,29.70773116,-95.40044497,HOSPITAL,864,RECEIVER,120401.0,10.33699512,13.23893356,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.40044497 29.70773116),r011
11,29877091,h21,29.99551204,-95.27612889,HOSPITAL,255,RECEIVER,120401.0,5.710878372000001,25.70173073,1438249.0,none,RECEIVER,2.140359837,2.140359837,2.140359837,2.140359837,2.140359837,3.1561099639999997,3.1561099639999997,3.463431663,3.538206241,3.508642066,3.516795942,3.520218513,3.583411724,3.5639493210000004,3.569381064,3.543872805,2.961719485,2.9259793860000003,2.7336747710000004,2.579993354,2.336400526,2.140359837,2.140359837,2.140359837,2.628740622,POINT (-95.27612889 29.99551204),r012
12,31677494,h22,29.787311,-95.78625453,HOSPITAL,208,RECEIVER,120401.0,8.540455818,42.03615952,1440273.0,none,RECEIVER,2.447628056,2.447628056,2.447628056,2.447628056,2.447628056,2.447628056,2.447628056,3.224868641,3.236180001,3.2845426019999997,3.509352932,3.466040765,3.8936793730000003,4.879836134,4.9018168619999996,4.928643301,3.273330438,3.0738320760000004,2.698697217,2.45794582,2.447628056,2.447628056,2.447628056,2.447628056,2.447628056,POINT (-95.78625452999999 29.787311),r013
13,52377375,h27,30.08730408,-95.62369558,HOSPITAL,358,RECEIVER,120401.0,13.11637878,56.65420532,1508079.0,none,RECEIVER,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.5627167480000002,1.805305181,1.892103448,2.490724034,2.440656191,2.404665137,2.224340239,2.082114145,1.874526528,1.802428358,1.775056028,1.5627167480000002,1.5627167480000002,POINT (-95.62369558 30.08730408),r014
14,136077094,h29,29.78715662,-95.69782808,HOSPITAL,193,SENDER,120401.0,14.72927952,33.36276627,1440293.0,none,RECEIVER,0.36806573,0.36806573,0.36806573,0.36806573,0.36806573,1.0792942079999999,1.0792942079999999,1.309687855,1.32011926,1.335903949,1.591013658,1.5701664430000002,1.933243475,2.35132837,2.409172791,2.4285856519999998,1.518404277,1.399090203,1.1222990959999999,0.981417097,0.737595102,0.390382688,0.36806573,0.36806573,0.36806573,POINT (-95.69782807999999 29.78715662),r015
15,137877030,h30,29.71052314,-95.39893888,HOSPITAL,1128,RECEIVER,120401.0,11.02621651,14.156820300000001,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.39893888 29.71052314),r016
16,25577030,h31,29.96646877,-95.55114453,HOSPITAL,313,OTHER,120401.0,6.847010136000001,38.04761887,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.39628202999999 29.71455117),r017
17,53,h32,29.81193328,-95.3118817,HOSPITAL,221,SENDER,120401.0,5.912673473,14.48757839,1439045.0,none,RECEIVER,0.795043165,0.795043165,0.795043165,0.795043165,0.795043165,3.839294971,3.839294971,4.988924956,5.080718799,5.1489872839999995,5.210337615,5.206882857,5.241907578999999,5.207046228,5.179018473,4.903015217,3.5091962619999997,3.427360442,3.1628694719999997,3.123887078,2.92827119,1.815907827,2.357920928,0.795043165,1.296274491,POINT (-95.3118817 29.81193328),r018
18,76677004,h36,29.71103908,-95.35980642,HOSPITAL,49,SENDER,120401.0,12.36497593,12.48358059,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.35980642 29.71103908),r019
19,28277065,h37,29.92440962,-95.58824612,HOSPITAL,84,SENDER,120401.0,5.391180038,36.50634384,1438401.0,none,RECEIVER,1.266271367,1.266271367,1.266271367,1.266271367,1.266271367,2.2822903830000003,2.2822903830000003,3.074773731,3.0268555210000003,2.982457153,3.030006008,3.0077657789999996,2.918493498,3.141784523,3.2095079980000003,3.281028207,2.7030287019999997,2.62610049,2.244585925,2.1082460469999997,1.8977132140000001,2.025787677,2.004008694,1.266271367,1.266271367,POINT (-95.58824611999999 29.92440962),r020
20,28677004,h38,29.72323923,-95.38702269,HOSPITAL,65,SENDER,120401.0,12.65585709,14.10055351,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.38702268999999 29.72323923),r021
21,30177338,h39,29.99867547,-95.27622266,HOSPITAL,42,SENDER,120401.0,5.672459602000001,25.66331291,1438249.0,none,RECEIVER,2.140359837,2.140359837,2.140359837,2.140359837,2.140359837,3.1561099639999997,3.1561099639999997,3.463431663,3.538206241,3.508642066,3.516795942,3.520218513,3.583411724,3.5639493210000004,3.569381064,3.543872805,2.961719485,2.9259793860000003,2.7336747710000004,2.579993354,2.336400526,2.140359837,2.140359837,2.140359837,2.628740622,POINT (-95.27622266 29.99867547),r022
22,30077338,h41,29.99373522,-95.27732929999999,HOSPITAL,90,SENDER,120401.0,5.772249222,25.76310349,1438249.0,none,RECEIVER,2.140359837,2.140359837,2.140359837,2.140359837,2.140359837,3.1561099639999997,3.1561099639999997,3.463431663,3.538206241,3.508642066,3.516795942,3.520218513,3.583411724,3.5639493210000004,3.569381064,3.543872805,2.961719485,2.9259793860000003,2.7336747710000004,2.579993354,2.336400526,2.140359837,2.140359837,2.140359837,2.628740622,POINT (-95.27732929999999 29.99373522),r023
23,25377002,h43,29.70703136,-95.39707717,HOSPITAL,631,OTHER,120401.0,9.869808197000001,13.00041199,1439329.0,none,RECEIVER,2.713653326,2.713653326,3.2167240589999997,8.886201507,9.113195643,15.91947792,15.91947792,16.65015424,16.62571129,16.66808808,16.46183195,16.43001344,16.39022466,16.68356285,16.70779415,16.80343371,15.31202158,15.19037759,14.70846488,14.54767641,14.26183362,9.31305687,9.031335794,2.713653326,5.987923991000001,POINT (-95.36614814000001 29.74811613),r024
24,25977030,h45,29.71455117,-95.39628203,HOSPITAL,1082,OTHER,120401.0,11.62465858,14.75526142,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.39707717 29.70703136),r025
25,13275246,h46,29.92567485,-95.63176222,HOSPITAL,139,RECEIVER,120401.0,3.0089995860000003,40.8490181,1438317.0,none,RECEIVER,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,0.5411851910000001,0.599362553,0.6259101770000001,0.678986537,0.6736545859999999,0.685068782,0.7478468620000001,0.779892409,0.797819575,0.659181899,0.647897963,0.5322306210000001,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,0.519939839,POINT (-95.63176222 29.92567485),r026
26,25877030,h47,29.70777848,-95.40165263,HOSPITAL,621,OTHER,120401.0,11.24426746,14.37486744,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.40165263 29.70777848),r027
27,26777030,h48,29.71098236,-95.3945517,HOSPITAL,458,OTHER,120401.0,10.03915977,13.16976738,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.39455169999999 29.71098236),r028
28,27077054,h49,29.69295022,-95.40240423,HOSPITAL,397,SENDER,120401.0,11.2998867,14.80817413,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.40240423 29.69295022),r029
29,29677070,h50,29.84781277,-95.40845777,HOSPITAL,106,SENDER,120401.0,6.381989479,22.31889343,1438855.0,none,RECEIVER,1.9464299369999998,1.9464299369999998,1.9464299369999998,1.9464299369999998,1.9464299369999998,3.868788131,3.868788131,4.267149227,4.21120993,4.212864897,4.158282532,4.121941624,4.186760593,4.285148833,4.281599231,4.018315073999999,2.291652645,2.169039694,1.9464299369999998,1.9464299369999998,1.9464299369999998,1.9464299369999998,1.9464299369999998,1.9464299369999998,1.9464299369999998,POINT (-95.40845777 29.84781277),r030
30,139177090,h51,30.02458106,-95.44853039,HOSPITAL,4,SENDER,120401.0,13.89278793,34.35576248,1508107.0,none,RECEIVER,1.35576263,1.35576263,1.35576263,1.35576263,1.35576263,1.35576263,1.35576263,7.484850346,7.811678056,8.028155814,8.631994566,8.564662319,8.935371274,9.611123798,9.770430982,11.41946339,11.08871221,10.91634415,10.15499434,9.923502728999999,9.797935341,9.213084978,9.174303212,5.014457644,4.2072187119999995,POINT (-95.44853039 30.02458106),r031
31,77677090,h53,30.014287899999996,-95.44068702,HOSPITAL,16,SENDER,120401.0,10.32226181,34.059982299999994,1438197.0,none,RECEIVER,2.005415085,2.005415085,2.005415085,2.005415085,2.005415085,3.9661073389999997,3.9661073389999997,4.484237141,4.56720517,4.533038112,4.500265895,4.51165412,4.575029026,4.473407449,4.520565607,4.572851042,4.009525558,3.964353645,3.758917212,3.250228958,2.810836175,2.459808505,2.465130545,2.005415085,2.805102013,POINT (-95.44068702 30.0142879),r032
32,27177074,h54,29.69271807,-95.52115311,HOSPITAL,547,RECEIVER,120401.0,10.76624489,21.51959419,1440393.0,none,RECEIVER,0.41131329,0.41131329,1.69175176,4.161122051,4.241418328,8.130902662,8.130902662,8.216485963,8.195921719,8.187684221,8.271649924,8.267977503,8.296305401,8.293004006,8.302728292000001,7.927738811,4.653284318,4.537275407,4.386992052,4.522120892,4.423208537,1.677226312,1.54307871,0.958976253,1.674182951,POINT (-95.52115311 29.69271807),r033
33,141277379,h57,30.07097555,-95.51194911,HOSPITAL,12,SENDER,120401.0,3.569497108,42.87672806,1508293.0,none,RECEIVER,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,0.908143605,POINT (-95.51194911 30.07097555),r034
34,142477004,h58,29.71857596,-95.38301934,HOSPITAL,25,SENDER,120401.0,12.10465145,13.54935074,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.38301934 29.71857596),r035
35,76377081,h59,29.707960800000002,-95.47391583,HOSPITAL,74,SENDER,120401.0,9.538365364,16.59309387,1439601.0,none,RECEIVER,0.892113577,0.892113577,3.3594334139999997,7.711786357,7.748575251,9.179503138,9.179503138,9.263893843,9.250767381000001,9.233915898,9.32598587,9.317092473999999,9.359834458,9.340022973,9.360086675,8.877756548999999,7.926291786,7.867104632,7.850889682,7.923719411,7.843891257999999,3.391860838,3.10082301,1.928134569,3.690470612,POINT (-95.47391583 29.7079608),r036
36,77377043,h60,29.78935442,-95.56687565,HOSPITAL,66,SENDER,120401.0,3.2060265539999997,27.34842491,1439295.0,none,RECEIVER,1.187316368,1.187316368,1.187316368,1.5681242990000002,1.59948533,2.505754248,2.505754248,2.588331856,2.6296708769999997,2.638581288,2.579715792,2.575174065,2.683980299,2.606730938,2.585709254,2.459966543,1.968741426,1.9118457640000002,1.831534346,1.679240869,1.429847686,1.426346256,1.335899343,1.187316368,1.187316368,POINT (-95.56687565 29.78935442),r037
37,28977080,h61,29.82342556,-95.54631033,HOSPITAL,88,SENDER,120401.0,7.385766506,29.22333908,1439117.0,none,RECEIVER,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.167238362,1.167238362,1.228943245,1.242637398,1.248926613,1.229943126,1.229226707,1.252342709,1.227578684,1.215360362,1.1527882059999999,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,1.137254426,POINT (-95.54631033 29.82342556),r038
38,137977429,h62,30.02427992,-95.66277086,HOSPITAL,24,SENDER,120401.0,7.99925375,48.8327446,1508123.0,none,RECEIVER,1.169630173,1.169630173,1.169630173,1.169630173,1.169630173,1.169630173,1.169630173,1.379020457,1.538039511,1.58574887,1.765782964,1.735500702,1.861283466,1.9484288980000002,1.981829641,2.163282582,1.96757004,1.9472239230000001,1.853175925,1.7526530809999998,1.622086839,1.362682608,1.356141286,1.169630173,1.169630173,POINT (-95.66277085999999 30.02427992),r039
39,137577065,h64,29.92033796,-95.61340961,HOSPITAL,60,SENDER,120401.0,5.748568057999999,38.34790421,1438337.0,none,RECEIVER,0.126409421,0.126409421,0.126409421,0.126409421,0.126409421,0.42446134700000004,0.42446134700000004,0.614498991,0.597028928,0.576904768,0.600060171,0.592881044,0.568535068,0.623860041,0.632842143,0.627102258,0.5065377679999999,0.488530464,0.405677324,0.387382788,0.35347994,0.39725918600000004,0.39257677799999996,0.126409421,0.13268326,POINT (-95.61340961000001 29.92033796),r040
40,28777082,h67,29.73245015,-95.57998472,HOSPITAL,40,SENDER,120401.0,9.290173531,23.62059212,1439519.0,none,RECEIVER,0.071584152,0.071584152,0.671039669,0.9972974929999999,1.009347155,2.065877506,2.065877506,2.143537882,2.145761587,2.128269984,2.191564599,2.1927670409999998,2.2341780030000002,2.16146057,2.174435539,1.8368227990000001,1.215680046,1.1782159220000001,1.1335150109999999,1.169010383,1.202100149,0.828508602,0.78757383,0.61478161,0.709507584,POINT (-95.57998472 29.73245015),r041
41,77777094,h68,29.78775625,-95.69305012,HOSPITAL,62,SENDER,120401.0,14.26222324,32.89570999,1440293.0,none,RECEIVER,0.36806573,0.36806573,0.36806573,0.36806573,0.36806573,1.0792942079999999,1.0792942079999999,1.309687855,1.32011926,1.335903949,1.591013658,1.5701664430000002,1.933243475,2.35132837,2.409172791,2.4285856519999998,1.518404277,1.399090203,1.1222990959999999,0.981417097,0.737595102,0.390382688,0.36806573,0.36806573,0.36806573,POINT (-95.69305012 29.78775625),r042
42,138577338,h69,29.99207228,-95.27895864,HOSPITAL,46,SENDER,120401.0,5.318387508,25.30924225,1438249.0,none,RECEIVER,2.140359837,2.140359837,2.140359837,2.140359837,2.140359837,3.1561099639999997,3.1561099639999997,3.463431663,3.538206241,3.508642066,3.516795942,3.520218513,3.583411724,3.5639493210000004,3.569381064,3.543872805,2.961719485,2.9259793860000003,2.7336747710000004,2.579993354,2.336400526,2.140359837,2.140359837,2.140359837,2.628740622,POINT (-95.27895864 29.99207228),r043
43,76477375,h71,30.03713251,-95.60624525,HOSPITAL,8,SENDER,120401.0,10.20666027,50.70982742,1508125.0,none,RECEIVER,1.552615237,1.552615237,1.552615237,1.552615237,1.552615237,1.552615237,1.552615237,2.095923764,2.304267079,2.431004665,2.650018537,2.627149787,2.810662036,2.8996732360000004,2.901449281,3.077095185,2.7512285789999997,2.6953959989999996,2.516737625,2.294694671,1.974220105,1.6095894659999999,1.593572449,1.552615237,1.552615237,POINT (-95.60624525 30.03713251),r044
44,29277081,h73,29.70798221,-95.47341614,HOSPITAL,124,SENDER,120401.0,9.61945343,16.67418098,1439601.0,none,RECEIVER,0.892113577,0.892113577,3.3594334139999997,7.711786357,7.748575251,9.179503138,9.179503138,9.263893843,9.250767381000001,9.233915898,9.32598587,9.317092473999999,9.359834458,9.340022973,9.360086675,8.877756548999999,7.926291786,7.867104632,7.850889682,7.923719411,7.843891257999999,3.391860838,3.10082301,1.928134569,3.690470612,POINT (-95.47341614 29.70798221),r045
45,31877450,h74,29.77576548,-95.74579933,HOSPITAL,35,SENDER,120401.0,8.529509544,37.69028473,1439227.0,none,RECEIVER,1.14441542,1.14441542,1.14441542,1.14441542,1.14441542,1.4920493330000002,1.4920493330000002,2.098794722,2.0844873230000003,2.1338804540000003,2.360016733,2.302359581,2.69640091,3.081516015,3.1258797589999996,3.177025762,2.131544068,1.98283353,1.69512794,1.5231127759999998,1.14441542,1.14441542,1.14441542,1.14441542,1.14441542,POINT (-95.74579933 29.77576548),r046
46,135377004,h75,29.718489899999998,-95.38277553,HOSPITAL,35,SENDER,120401.0,12.29873466,13.74343395,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.38277553 29.7184899),r047
47,26177082,h77,29.72934166,-95.59448362,HOSPITAL,302,SENDER,120401.0,6.980427265,24.3850708,1439519.0,none,RECEIVER,0.071584152,0.071584152,0.671039669,0.9972974929999999,1.009347155,2.065877506,2.065877506,2.143537882,2.145761587,2.128269984,2.191564599,2.1927670409999998,2.2341780030000002,2.16146057,2.174435539,1.8368227990000001,1.215680046,1.1782159220000001,1.1335150109999999,1.169010383,1.202100149,0.828508602,0.78757383,0.61478161,0.709507584,POINT (-95.59448362000001 29.72934166),r048
48,26677024,h79,29.78144747,-95.54675968,HOSPITAL,426,RECEIVER,120401.0,12.37737274,25.52983475,1439357.0,none,RECEIVER,1.5613580169999999,1.5613580169999999,1.5613580169999999,2.208130424,2.268495856,5.840989487000001,5.840989487000001,6.38452912,6.546758756,7.884854949,9.055692715,9.010974365,9.704789953999999,10.38958984,10.48637874,10.65197327,9.02826208,8.784434617,7.927812039,6.60825486,5.514814032,3.5481110339999997,3.391729045,1.5613580169999999,1.5613580169999999,POINT (-95.54675967999999 29.78144747),r049
49,26977004,h80,29.72255567,-95.3875319,HOSPITAL,444,OTHER,120401.0,12.76362228,14.20832062,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.3875319 29.72255567),r050
50,29977342,h81,29.98914519,-95.56761826,HOSPITAL,106,SENDER,120401.0,4.484387398,36.08912659,1509113.0,none,RECEIVER,1.087607247,1.087607247,1.087607247,1.087607247,1.087607247,1.087607247,1.087607247,2.592939607,3.280799151,3.685893217,3.927962197,3.898736081,4.118169015,4.207061228,4.220629037,4.374869516,4.013754361,3.9604532519999998,3.7631712619999997,3.1516465289999998,2.239406921,1.601114335,1.5812485040000002,1.087607247,1.087607247,POINT (-95.56761826 29.98914519),r051
51,32877339,h83,30.04794384,-95.25908591,HOSPITAL,10,SENDER,120401.0,11.90488338,25.63165855,1468434.0,none,RECEIVER,0.802437491,0.802431036,0.802428885,0.802428885,0.802431036,1.94755517,1.94755517,4.525624906,4.842786047,5.127975486,6.506689387000001,6.412807745,6.72495758,7.047233652,7.068568872999999,7.638676648,7.0720277739999995,6.936700029,6.1884269210000005,5.846915458,5.348423582,6.219284245,6.262914276,9.508513398,10.03612432,POINT (-95.25908591 30.04794384),r052
52,143777027,h84,29.73086764,-95.44509711,HOSPITAL,12,SENDER,120401.0,14.27070522,17.40129089,1440385.0,none,RECEIVER,0.771410577,0.771410577,3.232533084,6.615168122999999,6.714784067999999,11.686642599999999,11.686642599999999,11.80892867,11.80686271,11.79821408,11.88558105,11.86646471,11.85730005,11.80455833,11.79698732,10.50388498,6.335056754,6.212223174,6.365012635,6.47852839,6.097206094,2.344610085,2.211631204,1.3007934829999999,4.074136212,POINT (-95.44509711000001 29.73086764),r053
